0:0	Account: kaiba3	 Name: Vabsdw	 Level: 81	 IP Address: 171.255.43.124 : 44677
12:34	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 86	 IP Address: 1.52.253.89 : 49932
12:35	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 98	 IP Address: 1.52.253.89 : 49934
12:37	Account: nonhancl	 Name: XÝchLuyÖnÙTiªnTö	 Level: 88	 IP Address: 1.52.253.89 : 49937
12:38	Account: samsimon3	 Name: ÙAKrnh3q	 Level: 80	 IP Address: 115.78.195.38 : 49898
12:38	Account: samsimon3	 Name: ZudoSIr	 Level: 80	 IP Address: 115.78.195.38 : 49900
12:38	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 88	 IP Address: 1.52.253.89 : 49939
12:38	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 63353
12:40	Account: tranhoangcham1	 Name: Duonggia	 Level: 80	 IP Address: 113.184.108.154 : 51345
12:43	Account: banhang	 Name: 0988207491	 Level: 1	 IP Address: 58.187.67.213 : 41194
12:47	Account: sarin	 Name: DocXinh7	 Level: 80	 IP Address: 101.99.52.43 : 14785
12:48	Account: bihulk02	 Name: ThÝchÙLµÙGiÕt	 Level: 84	 IP Address: 42.115.143.113 : 46827
12:48	Account: bihulk03	 Name: ThÝchÙLµÙBem	 Level: 85	 IP Address: 42.115.143.113 : 34933
12:48	Account: thangvl5	 Name: 5TLSuco	 Level: 97	 IP Address: 183.81.86.145 : 51372
12:48	Account: werooo26	 Name: 1243242542	 Level: 80	 IP Address: 113.169.112.183 : 38364
12:49	Account: thonhi4	 Name: ngulon	 Level: 80	 IP Address: 42.116.77.180 : 62424
12:49	Account: kingvl1	 Name: HáaLongCaCa	 Level: 85	 IP Address: 58.187.67.213 : 32758
12:49	Account: thangvl6	 Name: 6Vâ®ang	 Level: 95	 IP Address: 183.81.86.145 : 51380
12:49	Account: thonhi6	 Name: kkkkkkkkkkl	 Level: 81	 IP Address: 42.116.77.180 : 59845
12:49	Account: werooo30	 Name: dgbfdgdfg	 Level: 80	 IP Address: 113.169.112.183 : 38370
12:50	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 63473
12:51	Account: kingvl5	 Name: HDÙTh¶o	 Level: 82	 IP Address: 58.187.67.213 : 20900
12:52	Account: thonhi6	 Name: MoiTapChoi	 Level: 1	 IP Address: 42.116.77.180 : 17426
12:52	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 95	 IP Address: 183.81.86.145 : 51404
12:53	Account: bihulk04	 Name: Ng¹oÙLµÙBem	 Level: 84	 IP Address: 42.115.143.113 : 16816
12:54	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 96	 IP Address: 183.81.86.145 : 51424
12:54	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 95	 IP Address: 183.81.86.145 : 51430
12:55	Account: thangvl10	 Name: 10HáaCaCa	 Level: 96	 IP Address: 183.81.86.145 : 51439
12:58	Account: sarin	 Name: DocXinh8	 Level: 80	 IP Address: 101.99.52.43 : 30945
12:58	Account: ngocminhthu8	 Name: HÕtÙS¸ch	 Level: 80	 IP Address: 113.169.112.183 : 34868
13:1	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 89	 IP Address: 58.187.67.213 : 34001
13:1	Account: samsimon1	 Name: ÙRitaÙOri	 Level: 108	 IP Address: 115.78.195.38 : 49937
13:2	Account: minsimon1	 Name: ÙJunÙKiri	 Level: 101	 IP Address: 115.78.195.38 : 49942
13:4	Account: minsimon1	 Name: ÙJunÙKiri	 Level: 101	 IP Address: 115.78.195.38 : 49946
13:4	Account: samsimon1	 Name: ÙRitaÙOri	 Level: 108	 IP Address: 123.22.82.253 : 56158
13:5	Account: minsimon2	 Name: LSirten	 Level: 1	 IP Address: 123.22.82.253 : 56166
13:6	Account: samsimon3	 Name: ZudoSIr	 Level: 80	 IP Address: 123.22.82.253 : 56167
13:8	Account: sangtpbrvt	 Name: SangTp	 Level: 97	 IP Address: 123.23.139.155 : 49792
13:9	Account: tumap3000	 Name: ÙUriÙJoe	 Level: 100	 IP Address: 123.22.82.253 : 56174
13:11	Account: ngocminhthu3	 Name: GinÙHo¶	 Level: 90	 IP Address: 113.169.112.183 : 34886
13:11	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 101.99.52.43 : 8577
13:11	Account: ngocminhthu2	 Name: GinÙMéc	 Level: 89	 IP Address: 113.169.112.183 : 34890
13:12	Account: ngocminhthu11	 Name: HÕtÙMÑ	 Level: 80	 IP Address: 113.169.112.183 : 34893
13:13	Account: ngocminhthu10	 Name: HÕtÙÜa	 Level: 80	 IP Address: 113.169.112.183 : 34895
13:13	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 89	 IP Address: 58.187.67.213 : 31955
13:14	Account: ngocminhthu11	 Name: HÕtÙMÑ	 Level: 80	 IP Address: 113.169.112.183 : 34898
13:15	Account: pmp111	 Name: BéiNhi	 Level: 93	 IP Address: 116.103.122.146 : 49173
13:15	Account: pmp222	 Name: TiÓuNhi	 Level: 89	 IP Address: 116.103.122.146 : 49175
13:15	Account: pmp333	 Name: Háa§¹iCa1	 Level: 91	 IP Address: 116.103.122.146 : 49177
13:16	Account: pmp444	 Name: ThæC«ngC«ng	 Level: 83	 IP Address: 116.103.122.146 : 49179
13:17	Account: pmp5555	 Name: HomieBoiz5	 Level: 86	 IP Address: 116.103.122.146 : 49181
13:17	Account: tumap3000	 Name: DoVipZo	 Level: 80	 IP Address: 123.22.82.253 : 56186
13:17	Account: tumap3000	 Name: Liutasso	 Level: 80	 IP Address: 123.22.82.253 : 56188
13:17	Account: samsimon3	 Name: ZudoSIr	 Level: 80	 IP Address: 123.22.82.253 : 56190
13:17	Account: pmp777	 Name: MoneyBoiz	 Level: 86	 IP Address: 116.103.122.146 : 49183
13:18	Account: samsimon3	 Name: ÙSamÙYuta	 Level: 80	 IP Address: 123.22.82.253 : 56193
13:18	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 58.187.67.213 : 6637
13:18	Account: samsimon1	 Name: ÙRitaÙOri	 Level: 108	 IP Address: 123.22.82.253 : 56195
13:18	Account: samsimon3	 Name: ZudoSIr	 Level: 80	 IP Address: 123.22.82.253 : 56199
13:19	Account: samsimon3	 Name: ÙAKrnh3q	 Level: 80	 IP Address: 123.22.82.253 : 56201
13:19	Account: samsimon	 Name: ÙIurtya	 Level: 99	 IP Address: 123.22.82.253 : 56203
13:19	Account: minsimon	 Name: ÙKiruya	 Level: 80	 IP Address: 123.22.82.253 : 56205
13:20	Account: minsimon	 Name: RIsePOO	 Level: 80	 IP Address: 123.22.82.253 : 56208
13:20	Account: minsimon1	 Name: Licusitr	 Level: 80	 IP Address: 123.22.82.253 : 56210
13:21	Account: minsimon1	 Name: Licusitr	 Level: 80	 IP Address: 123.22.82.253 : 56217
13:21	Account: samsimon3	 Name: ÙSamÙYuta	 Level: 80	 IP Address: 123.22.82.253 : 56219
13:22	Account: samsimon3	 Name: ZudoSIr	 Level: 80	 IP Address: 123.22.82.253 : 56222
13:23	Account: samsimon1	 Name: RuisÙIrus	 Level: 80	 IP Address: 123.22.82.253 : 56226
13:23	Account: bihulk04	 Name: Ng¹oÙLµÙBem	 Level: 84	 IP Address: 42.115.143.113 : 38968
13:23	Account: bihulk03	 Name: ThÝchÙLµÙBem	 Level: 85	 IP Address: 42.115.143.113 : 3213
13:23	Account: samsimon1	 Name: ÙRitaÙOri	 Level: 108	 IP Address: 123.22.82.253 : 56228
13:23	Account: tumap3001	 Name: ÙLureÙKiure	 Level: 80	 IP Address: 123.22.82.253 : 56229
13:24	Account: tumap3000	 Name: DoVipZo	 Level: 80	 IP Address: 123.22.82.253 : 56232
13:24	Account: tumap3000	 Name: ÙUriÙJoe	 Level: 100	 IP Address: 123.22.82.253 : 56234
13:24	Account: tumap3000	 Name: Liutasso	 Level: 80	 IP Address: 123.22.82.253 : 56236
13:24	Account: samsimon	 Name: ÙIurtya	 Level: 99	 IP Address: 123.22.82.253 : 56238
13:24	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 88	 IP Address: 1.52.253.89 : 50014
13:24	Account: samsimon2	 Name: ÙYuÙJira	 Level: 80	 IP Address: 123.22.82.253 : 56241
13:25	Account: samsimon2	 Name: ÙRituÙJie	 Level: 83	 IP Address: 123.22.82.253 : 56244
13:25	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 98	 IP Address: 1.52.253.89 : 50015
13:25	Account: minsimon	 Name: ÙMyaÙRen	 Level: 101	 IP Address: 123.22.82.253 : 56246
13:25	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 101.99.52.43 : 25601
13:25	Account: minsimon	 Name: ÙKiruya	 Level: 80	 IP Address: 123.22.82.253 : 56248
13:25	Account: nonhancl	 Name: XÝchLuyÖnÙTiªnTö	 Level: 88	 IP Address: 1.52.253.89 : 50017
13:25	Account: minsimon	 Name: RIsePOO	 Level: 80	 IP Address: 123.22.82.253 : 56250
13:25	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 86	 IP Address: 1.52.253.89 : 50019
13:25	Account: minsimon1	 Name: Licusitr	 Level: 80	 IP Address: 123.22.82.253 : 56253
13:26	Account: minsimon1	 Name: ÙJunÙKiri	 Level: 101	 IP Address: 123.22.82.253 : 56255
13:26	Account: nonhantn	 Name: HµnÙL©mÙNhi	 Level: 88	 IP Address: 1.52.253.89 : 50021
13:26	Account: sarin2	 Name: DocXinh12	 Level: 81	 IP Address: 101.99.52.43 : 30209
13:26	Account: bihulk02	 Name: ThÝchÙLµÙGiÕt	 Level: 84	 IP Address: 42.115.143.113 : 47995
13:27	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 81	 IP Address: 1.52.253.89 : 50023
13:30	Account: samsimon3	 Name: ÙSamÙYuta	 Level: 80	 IP Address: 123.22.82.253 : 56264
13:32	Account: samsimon	 Name: ÙIurtya	 Level: 99	 IP Address: 123.22.82.253 : 56269
13:32	Account: minsimon	 Name: RIsePOO	 Level: 80	 IP Address: 123.22.82.253 : 56271
13:32	Account: minsimon	 Name: ÙKiruya	 Level: 80	 IP Address: 123.22.82.253 : 56274
13:33	Account: minsimon	 Name: ÙMyaÙRen	 Level: 101	 IP Address: 123.22.82.253 : 56276
13:33	Account: keoxe01	 Name: Ng¸oÙLµÙChÐm	 Level: 85	 IP Address: 42.115.143.113 : 44120
13:33	Account: minsimon2	 Name: MiuÙLoire	 Level: 80	 IP Address: 123.22.82.253 : 56279
13:36	Account: keoxe02	 Name: ThÝchÙLµÙChÐm	 Level: 84	 IP Address: 42.115.143.113 : 62540
13:37	Account: keoxe03	 Name: D©nÙ¡nÙC­ípÙ03	 Level: 81	 IP Address: 42.115.143.113 : 43465
13:38	Account: keoxe03	 Name: D©nÙ¡nÙC­ípÙ03	 Level: 81	 IP Address: 42.115.143.113 : 46299
13:38	Account: bihulk03	 Name: ThÝchÙLµÙBem	 Level: 85	 IP Address: 42.115.143.113 : 20686
13:38	Account: bihulk04	 Name: Ng¹oÙLµÙBem	 Level: 84	 IP Address: 42.115.143.113 : 39876
13:39	Account: bihulk001	 Name: C«nÙL«nÙ01	 Level: 80	 IP Address: 42.115.143.113 : 36830
13:39	Account: keoxe01	 Name: Ng¸oÙLµÙChÐm	 Level: 85	 IP Address: 42.115.143.113 : 62857
13:40	Account: keoxe02	 Name: ThÝchÙLµÙChÐm	 Level: 84	 IP Address: 42.115.143.113 : 44834
13:40	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 101.99.52.43 : 17057
13:41	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 49649
13:42	Account: thonhi6	 Name: MoiTapChoi	 Level: 80	 IP Address: 42.116.77.180 : 26116
13:43	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 63701
13:44	Account: phamtungdhv2	 Name: ZzNgocCuxizZ	 Level: 88	 IP Address: 42.116.138.135 : 63703
13:44	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 91	 IP Address: 42.116.138.135 : 63705
13:45	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 88	 IP Address: 42.116.138.135 : 63707
13:45	Account: phamtungdhv5	 Name: ZzThaiSonzZ	 Level: 89	 IP Address: 42.116.138.135 : 63709
13:45	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 89	 IP Address: 42.116.138.135 : 63711
13:46	Account: luukt51	 Name: NgoaLongTN	 Level: 85	 IP Address: 123.25.218.214 : 49739
13:47	Account: thonhi2	 Name: OngNoiMay	 Level: 1	 IP Address: 42.116.77.180 : 17506
13:49	Account: saluci	 Name: DocXinh3	 Level: 80	 IP Address: 101.99.52.43 : 44417
13:49	Account: saluci	 Name: DocXinh5	 Level: 80	 IP Address: 101.99.52.43 : 44610
13:49	Account: saluci	 Name: DocXinh4	 Level: 81	 IP Address: 101.99.52.43 : 45793
13:50	Account: sarin4	 Name: DocXinh20	 Level: 80	 IP Address: 101.99.52.43 : 50177
13:51	Account: sarin4	 Name: DocXinh18	 Level: 80	 IP Address: 101.99.52.43 : 58145
13:51	Account: sarin4	 Name: DocXinh19	 Level: 80	 IP Address: 101.99.52.43 : 58625
13:51	Account: sarin3	 Name: DocXinh16	 Level: 80	 IP Address: 101.99.52.43 : 60449
13:52	Account: sarin3	 Name: DocXinh15	 Level: 80	 IP Address: 101.99.52.43 : 60897
13:52	Account: sarin3	 Name: DocXinh17	 Level: 80	 IP Address: 101.99.52.43 : 61441
13:52	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 101.99.52.43 : 62433
13:55	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 102	 IP Address: 117.4.153.2 : 49617
13:56	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 97	 IP Address: 14.174.119.34 : 49310
13:56	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 96	 IP Address: 14.174.119.34 : 49313
13:57	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 97	 IP Address: 14.174.119.34 : 49317
13:57	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 96	 IP Address: 14.174.119.34 : 49322
13:58	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 96	 IP Address: 14.174.119.34 : 49337
13:58	Account: minhtrand6	 Name: BÐÙMóp	 Level: 97	 IP Address: 14.174.119.34 : 49339
13:59	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 101.99.52.43 : 50305
14:3	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 123.25.218.214 : 39539
14:3	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 123.25.218.214 : 39542
14:3	Account: bando01	 Name: testevent	 Level: 1	 IP Address: 14.233.222.27 : 62932
14:3	Account: xebmt2	 Name: r2g2r2ggg	 Level: 80	 IP Address: 123.25.218.214 : 39545
14:3	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 123.25.218.214 : 39547
14:6	Account: pmp888	 Name: MoneyBoizz2	 Level: 81	 IP Address: 116.103.122.146 : 49246
14:8	Account: sangtpbrvt	 Name: SangTp	 Level: 97	 IP Address: 14.183.205.57 : 49713
14:9	Account: sangtpbrvt	 Name: SangTp	 Level: 97	 IP Address: 14.183.205.57 : 49760
14:15	Account: thangvl5	 Name: 5TLSuco	 Level: 97	 IP Address: 183.81.86.145 : 51749
14:17	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 81	 IP Address: 14.233.222.27 : 63008
14:17	Account: bihulk02	 Name: ThÝchÙLµÙGiÕt	 Level: 84	 IP Address: 42.115.143.113 : 23326
14:17	Account: bando01	 Name: VinhLong03	 Level: 1	 IP Address: 14.233.222.27 : 63015
14:22	Account: thangvl5	 Name: 5TLSuco	 Level: 97	 IP Address: 183.81.86.145 : 51788
14:29	Account: bando01	 Name: VinhLong03	 Level: 80	 IP Address: 14.233.222.27 : 63165
14:30	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 123.25.218.214 : 39661
14:31	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 123.25.218.214 : 39664
14:31	Account: taodeohieu	 Name: ConLonDe1	 Level: 81	 IP Address: 113.175.29.73 : 1334
14:32	Account: xebmt2	 Name: fr1f5r51fr	 Level: 80	 IP Address: 123.25.218.214 : 39667
14:32	Account: xebmt3	 Name: eeeeeeerr	 Level: 80	 IP Address: 123.25.218.214 : 39670
14:32	Account: xebmt3	 Name: rfrfrrr	 Level: 80	 IP Address: 123.25.218.214 : 39672
14:41	Account: bando01	 Name: VinhLong03	 Level: 80	 IP Address: 14.233.222.27 : 63239
14:41	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 90	 IP Address: 117.4.153.2 : 49670
14:42	Account: keoxe01	 Name: D©nÙ¡nÙC­ípÙ01	 Level: 81	 IP Address: 42.115.143.113 : 13719
14:42	Account: keoxe02	 Name: D©nÙ¡nÙC­ípÙ02	 Level: 81	 IP Address: 42.115.143.113 : 32094
14:43	Account: thaocanh118	 Name: HµngÙChÞÙNh·	 Level: 80	 IP Address: 117.4.153.2 : 49674
14:44	Account: keoxe02	 Name: D©nÙ¡nÙC­ípÙ02	 Level: 81	 IP Address: 42.115.143.113 : 9846
14:44	Account: keoxe03	 Name: D©nÙ¡nÙC­ípÙ03	 Level: 81	 IP Address: 42.115.143.113 : 27369
14:44	Account: keoxe04	 Name: D©nÙ¡nÙC­ípÙ04Ù	 Level: 81	 IP Address: 42.115.143.113 : 32576
14:45	Account: keoxe05	 Name: D©nÙ¡nÙC­ípÙ05	 Level: 80	 IP Address: 42.115.143.113 : 18521
14:46	Account: luukt53	 Name: NgoalongVD	 Level: 106	 IP Address: 123.25.218.214 : 50736
14:47	Account: vubluish	 Name: truongchannhan	 Level: 1	 IP Address: 42.118.79.119 : 32871
14:47	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 102	 IP Address: 42.115.143.113 : 48125
14:49	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 102	 IP Address: 117.4.153.2 : 49685
14:51	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 58.187.67.213 : 7617
14:51	Account: bando02	 Name: VinhLong04	 Level: 1	 IP Address: 14.233.222.27 : 63349
14:54	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 103	 IP Address: 123.25.218.214 : 39716
14:58	Account: vubluish1	 Name: vipngamy	 Level: 1	 IP Address: 42.118.79.119 : 63446
14:58	Account: bando03	 Name: VinhLong003	 Level: 1	 IP Address: 14.233.222.27 : 63380
14:59	Account: kingvl4	 Name: HDÙbuff	 Level: 83	 IP Address: 58.187.67.213 : 4997
15:1	Account: kingvl4	 Name: HDÙbuff	 Level: 83	 IP Address: 58.187.67.213 : 18347
15:3	Account: luukt53	 Name: NgoalongVD	 Level: 106	 IP Address: 123.25.218.214 : 51000
15:11	Account: luukt51	 Name: NgoaLongTN	 Level: 85	 IP Address: 123.25.218.214 : 51132
15:12	Account: luukt52	 Name: NgoalongTN	 Level: 86	 IP Address: 123.25.218.214 : 51139
15:12	Account: luukt54	 Name: NgoalongNM	 Level: 87	 IP Address: 123.25.218.214 : 51147
15:14	Account: bihulk001	 Name: D©nÙ¡nÙC­ípÙ06	 Level: 81	 IP Address: 42.115.143.113 : 14491
15:20	Account: longyen017	 Name: HTÙVip2	 Level: 81	 IP Address: 14.187.184.92 : 50130
15:20	Account: luukt55	 Name: NgoalongCB	 Level: 88	 IP Address: 123.25.218.214 : 51277
15:23	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 103	 IP Address: 123.25.218.214 : 39768
15:23	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 103	 IP Address: 123.25.218.214 : 39770
15:23	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 103	 IP Address: 123.25.218.214 : 39773
15:23	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 103	 IP Address: 123.25.218.214 : 39775
15:23	Account: longyen010	 Name: BXÙLong	 Level: 91	 IP Address: 14.187.184.92 : 50141
15:24	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 103	 IP Address: 123.25.218.214 : 39777
15:25	Account: vunguyen1989	 Name: khongbietten	 Level: 84	 IP Address: 171.249.149.154 : 49194
15:25	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 104	 IP Address: 123.25.218.214 : 39783
15:26	Account: vunguyen1983	 Name: Thiennhan	 Level: 83	 IP Address: 171.249.149.154 : 49197
15:27	Account: vunguyen1984	 Name: BinBin	 Level: 81	 IP Address: 171.249.149.154 : 49199
15:27	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 104	 IP Address: 123.25.218.214 : 39787
15:27	Account: taodeohieu	 Name: ConLonDe1	 Level: 81	 IP Address: 113.175.29.73 : 1421
15:28	Account: vunguyen1988	 Name: 111111111	 Level: 83	 IP Address: 171.249.149.154 : 49204
15:32	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 90	 IP Address: 117.4.153.2 : 49809
15:32	Account: quocbaobp1	 Name: ®«ccoc	 Level: 81	 IP Address: 123.25.218.214 : 39799
15:32	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 14.176.211.31 : 63520
15:33	Account: anlonnhe	 Name: DanCay	 Level: 80	 IP Address: 113.175.29.73 : 1610
15:33	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 90	 IP Address: 117.4.153.2 : 49812
15:36	Account: vohoangvu1	 Name: 0903659998	 Level: 82	 IP Address: 27.2.128.171 : 27348
15:42	Account: vunguyen1987	 Name: 22222222	 Level: 80	 IP Address: 171.249.149.154 : 49207
15:42	Account: vohoangvu	 Name: ThÇnMenPh¸Ph¸ch	 Level: 1	 IP Address: 27.2.128.171 : 27367
15:42	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 90	 IP Address: 117.4.153.2 : 49823
15:47	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 102	 IP Address: 117.4.153.2 : 49841
15:47	Account: thaocanh113	 Name: ThienÙNha	 Level: 91	 IP Address: 117.4.153.2 : 49844
15:48	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 91	 IP Address: 117.4.153.2 : 49846
15:48	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 90	 IP Address: 117.4.153.2 : 49848
15:48	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 99	 IP Address: 117.4.153.2 : 49851
15:48	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 90	 IP Address: 117.4.153.2 : 49854
15:50	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 96	 IP Address: 113.176.244.142 : 52599
15:50	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 106	 IP Address: 123.25.218.214 : 39834
15:52	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 87	 IP Address: 113.176.244.142 : 52601
15:52	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 87	 IP Address: 113.176.244.142 : 52603
15:53	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 90	 IP Address: 113.176.244.142 : 52605
15:53	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 89	 IP Address: 113.176.244.142 : 52607
15:54	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 86	 IP Address: 113.176.244.142 : 52609
15:58	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 87	 IP Address: 113.176.244.142 : 52612
16:0	Account: pmp999	 Name: MoneyBoiz3	 Level: 80	 IP Address: 116.103.122.146 : 49340
16:0	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 106	 IP Address: 123.25.218.214 : 39850
16:1	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 106	 IP Address: 123.25.218.214 : 39852
16:1	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 106	 IP Address: 123.25.218.214 : 39854
16:1	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 106	 IP Address: 123.25.218.214 : 39856
16:1	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 106	 IP Address: 123.25.218.214 : 39858
16:2	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 87	 IP Address: 113.176.244.142 : 52615
16:2	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 87	 IP Address: 113.176.244.142 : 52617
16:2	Account: tranvinh06	 Name: ThiªnÙ§ÞaÙV«ÙCù	 Level: 86	 IP Address: 113.176.244.142 : 52619
16:2	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 89	 IP Address: 113.176.244.142 : 52621
16:11	Account: vunguyen1986	 Name: 5555555	 Level: 80	 IP Address: 171.249.149.154 : 49212
16:12	Account: luukt51	 Name: NgoaLongTN	 Level: 85	 IP Address: 123.25.218.214 : 39888
16:13	Account: quocbaobp1	 Name: ®«ccoc	 Level: 81	 IP Address: 123.25.218.214 : 39899
16:15	Account: luukt55	 Name: NgoalongCB	 Level: 88	 IP Address: 123.25.218.214 : 39907
16:20	Account: vohoangvu1	 Name: 0903659998	 Level: 82	 IP Address: 27.2.128.171 : 27232
16:23	Account: photocopy	 Name: LýThuTh¶o	 Level: 1	 IP Address: 27.2.128.171 : 27243
16:24	Account: thangvl5	 Name: 5TLSuco	 Level: 98	 IP Address: 183.81.86.145 : 51870
16:25	Account: minhtrand20	 Name: sanboss1	 Level: 1	 IP Address: 14.174.119.34 : 51395
16:26	Account: minhtrand20	 Name: sanboss2	 Level: 1	 IP Address: 14.174.119.34 : 51403
16:27	Account: luukt53	 Name: NgoalongVD	 Level: 106	 IP Address: 123.25.218.214 : 52345
16:28	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 90	 IP Address: 58.187.67.213 : 7736
16:29	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 90	 IP Address: 117.4.153.2 : 49898
16:30	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 90	 IP Address: 58.187.67.213 : 61614
16:32	Account: sangtpbrvt	 Name: SangTp	 Level: 98	 IP Address: 14.191.187.22 : 49760
16:32	Account: minhtrand7	 Name: buffbuff	 Level: 1	 IP Address: 14.174.119.34 : 51546
16:34	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 90	 IP Address: 117.4.153.2 : 49905
16:35	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 14.174.119.34 : 51605
16:36	Account: minhtrand6	 Name: BÐÙMóp	 Level: 100	 IP Address: 14.174.119.34 : 51611
16:36	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 14.174.119.34 : 51616
16:36	Account: thangvl6	 Name: 6Vâ®ang	 Level: 95	 IP Address: 183.81.86.145 : 51883
16:36	Account: minhngo7989	 Name: LangThang	 Level: 83	 IP Address: 183.80.206.226 : 61739
16:36	Account: minhtrand6	 Name: BÐÙMóp	 Level: 100	 IP Address: 14.174.119.34 : 51627
16:36	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 95	 IP Address: 183.81.86.145 : 51888
16:37	Account: minhngo89	 Name: NhamDaoAn	 Level: 83	 IP Address: 183.80.206.226 : 61748
