0:2	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51432
12:56	Account: thoakhungs2	 Name: FZ1200	 Level: 83	 IP Address: 171.231.162.148 : 49540
12:57	Account: thoakhungs3	 Name: Boss04	 Level: 80	 IP Address: 171.231.162.148 : 49542
12:57	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54316
12:58	Account: thoakhungs3	 Name: MÈnh¢B	 Level: 80	 IP Address: 171.231.162.148 : 49552
12:58	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54318
13:0	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 49555
13:1	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 109	 IP Address: 171.231.162.148 : 49557
13:1	Account: thoakhungss1	 Name: khodo2	 Level: 80	 IP Address: 171.231.162.148 : 49560
13:2	Account: thoakhungss1	 Name: Khodo1	 Level: 80	 IP Address: 171.231.162.148 : 49563
13:3	Account: thoakhungss1	 Name: khodo3	 Level: 80	 IP Address: 171.231.162.148 : 49565
13:3	Account: tranhoangcham	 Name: KeVoDanh	 Level: 95	 IP Address: 14.184.162.63 : 1561
13:4	Account: tranhoangcham1	 Name: Duonggia	 Level: 85	 IP Address: 14.184.162.63 : 1582
13:5	Account: thoakhungs2	 Name: M¶nhAB2	 Level: 80	 IP Address: 171.231.162.148 : 49567
13:6	Account: tranhoangcham3	 Name: CaITheAnhung	 Level: 80	 IP Address: 14.184.162.63 : 1584
13:7	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 113.189.88.35 : 50705
13:9	Account: tranhoangcham1	 Name: Duonggia	 Level: 85	 IP Address: 14.184.162.63 : 1586
13:9	Account: thoakhungzz5	 Name: TómTãcT¸tT¬iTÊp	 Level: 1	 IP Address: 171.231.162.148 : 49570
13:9	Account: thoakhungzz5	 Name: TómTãcT¸tTíiTÊp	 Level: 1	 IP Address: 171.231.162.148 : 49573
13:10	Account: thoakhungzz4	 Name: H¾cKúL©n	 Level: 93	 IP Address: 171.231.162.148 : 49576
13:14	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 108	 IP Address: 171.231.162.148 : 49578
13:15	Account: sarin	 Name: DocXinh6	 Level: 82	 IP Address: 101.99.52.43 : 6273
13:16	Account: timlaivohien5	 Name: EyeSmile9	 Level: 80	 IP Address: 14.233.97.112 : 62785
13:17	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 106	 IP Address: 171.231.162.148 : 49580
13:21	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 127	 IP Address: 42.118.58.118 : 54320
13:25	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 49582
13:25	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 109	 IP Address: 171.231.162.148 : 49584
13:33	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54327
13:38	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 115.75.51.168 : 53983
13:39	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 115.75.51.168 : 54148
13:40	Account: luukt57	 Name: ruongdonl01	 Level: 80	 IP Address: 115.75.51.168 : 54183
13:40	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 108	 IP Address: 171.231.162.148 : 49605
13:41	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 49611
13:41	Account: luukt56	 Name: NgoalongND	 Level: 96	 IP Address: 115.75.51.168 : 54342
13:43	Account: thoakhungzz5	 Name: TómTãcT¸tTíiTÊp	 Level: 87	 IP Address: 171.231.162.148 : 49618
13:44	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54329
13:44	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54331
13:45	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 115.75.51.168 : 54675
13:46	Account: luukt57	 Name: ruongdonl01	 Level: 80	 IP Address: 115.75.51.168 : 54738
13:48	Account: vubluish	 Name: truongchannhan	 Level: 92	 IP Address: 42.115.137.136 : 8797
13:48	Account: luukt55	 Name: NgoalongCB	 Level: 99	 IP Address: 115.75.51.168 : 55023
13:50	Account: timlaivohien4	 Name: EyeSmile12	 Level: 80	 IP Address: 14.233.97.112 : 40513
13:51	Account: vubluish1	 Name: vipngamy	 Level: 88	 IP Address: 42.115.137.136 : 48761
13:52	Account: timlaivohien4	 Name: EyeSmile10	 Level: 80	 IP Address: 14.233.97.112 : 55873
13:53	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 127	 IP Address: 42.118.58.118 : 54334
13:53	Account: vubluish2	 Name: hoalongcaka	 Level: 88	 IP Address: 42.115.137.136 : 24002
13:59	Account: sarin1990	 Name: DocDepGhe	 Level: 86	 IP Address: 116.110.119.64 : 49371
14:2	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54336
14:4	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54338
14:7	Account: sarin	 Name: DocXinh6	 Level: 82	 IP Address: 116.110.119.64 : 18291
14:7	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54340
14:13	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 49778
14:14	Account: timlaivohien	 Name: EyeSmile	 Level: 98	 IP Address: 14.233.97.112 : 53858
14:17	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52009
14:18	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 49783
14:18	Account: bomsin01	 Name: STYªuMétNg­êi	 Level: 80	 IP Address: 116.99.216.32 : 49502
14:19	Account: timlaivohien1	 Name: EyeSmile2	 Level: 92	 IP Address: 14.233.97.112 : 25186
14:20	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 49321
14:20	Account: minhtrand25	 Name: sanboss10	 Level: 81	 IP Address: 14.174.119.34 : 49324
14:21	Account: timlaivohien2	 Name: EyeSmile6	 Level: 90	 IP Address: 14.233.97.112 : 33537
14:23	Account: timlaivohien3	 Name: EyeSmile7	 Level: 89	 IP Address: 14.233.97.112 : 55361
14:26	Account: bomsin01	 Name: STYªuMétNg­êi	 Level: 80	 IP Address: 116.99.216.32 : 49630
14:32	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 102	 IP Address: 14.174.119.34 : 49337
14:32	Account: sarin1	 Name: DocXinh9	 Level: 81	 IP Address: 42.118.58.118 : 54342
14:33	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 49342
14:33	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 49984
14:33	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 49344
14:33	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 49986
14:34	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 49346
14:34	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 49349
14:34	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 49351
14:34	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 49353
14:34	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49356
14:34	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 49358
14:35	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 115	 IP Address: 42.118.58.118 : 54344
14:39	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 50033
14:40	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 14.174.119.34 : 49386
14:40	Account: sarin	 Name: DocXinh6	 Level: 82	 IP Address: 116.110.119.64 : 50043
14:40	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 50049
14:42	Account: timlaivohien4	 Name: EyeSmile10	 Level: 80	 IP Address: 14.233.97.112 : 22625
14:53	Account: minhtrand27	 Name: sanboss13	 Level: 80	 IP Address: 14.174.119.34 : 49545
14:53	Account: minhtrand26	 Name: sanboss11	 Level: 80	 IP Address: 14.174.119.34 : 49549
14:53	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 14.174.119.34 : 49553
14:53	Account: huynhtrongtri17	 Name: bombobmbobmbmb	 Level: 80	 IP Address: 42.118.58.118 : 54347
14:54	Account: sarin	 Name: DocXinh8	 Level: 81	 IP Address: 116.110.119.64 : 18909
15:0	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 14.174.119.34 : 49649
15:8	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54350
15:8	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 50287
15:14	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 14.174.119.34 : 49863
15:15	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 100	 IP Address: 42.118.58.118 : 54359
15:15	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 18922
15:15	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52027
15:15	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52029
15:16	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 50411
15:17	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 14.174.119.34 : 49876
15:18	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52033
15:18	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52034
15:23	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52037
15:23	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52038
15:27	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49988
15:27	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 49990
15:27	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 49992
15:27	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 49995
15:28	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 49997
15:28	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 50001
15:28	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 50003
15:28	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50005
15:28	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 50008
15:31	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 103	 IP Address: 117.4.153.2 : 50832
15:33	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 50022
15:33	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 50024
15:34	Account: blackboy90	 Name: JAVÙTheÙKing	 Level: 1	 IP Address: 42.117.154.228 : 22119
15:35	Account: timlaivohien5	 Name: EyeSmile9	 Level: 80	 IP Address: 14.233.97.112 : 3905
15:36	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52044
15:36	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52045
15:37	Account: timlaivohien5	 Name: EyeSmile11	 Level: 80	 IP Address: 14.233.97.112 : 19617
15:38	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 20938
15:38	Account: leequay1996	 Name: LEEÙTµiÙN¨ng	 Level: 1	 IP Address: 113.180.33.207 : 49816
15:38	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 20779
15:38	Account: oilovebuoi	 Name: MopcChau	 Level: 1	 IP Address: 115.79.47.230 : 51332
15:39	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52050
15:39	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52052
15:39	Account: leequay1996	 Name: LEEÙTµiÙN¨ng	 Level: 80	 IP Address: 113.180.33.207 : 49822
15:40	Account: leequay1996	 Name: LEEÙTµiÙN¨ng	 Level: 80	 IP Address: 113.180.33.207 : 49825
15:42	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 102	 IP Address: 42.118.58.118 : 54372
15:43	Account: oilovebuoi	 Name: MopcChau	 Level: 80	 IP Address: 115.79.47.230 : 51348
15:44	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 103	 IP Address: 42.118.58.118 : 54374
15:57	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52054
15:59	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54387
16:4	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52058
16:4	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52060
16:7	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52064
16:7	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52065
16:10	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 101	 IP Address: 42.118.58.118 : 54390
16:13	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52068
16:14	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52070
16:16	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52073
16:16	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52074
16:21	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52078
16:21	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52079
16:24	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52083
16:24	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52085
16:31	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52090
16:31	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52092
16:44	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52096
16:44	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52099
16:45	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52104
16:45	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52106
16:46	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52111
16:46	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52113
16:47	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52116
16:47	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52117
16:47	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 51975
16:48	Account: sarin2	 Name: DocXinh14	 Level: 82	 IP Address: 116.110.119.64 : 51983
16:56	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52122
16:56	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52123
17:0	Account: huyenuyqs	 Name: RångconÙ	 Level: 90	 IP Address: 14.245.4.115 : 59001
17:1	Account: vunguyen1988	 Name: 111111111	 Level: 101	 IP Address: 27.75.46.206 : 50100
17:2	Account: vunguyen1984	 Name: BinBin	 Level: 92	 IP Address: 27.75.46.206 : 50226
17:3	Account: 84vunguyen	 Name: 7777777777	 Level: 81	 IP Address: 27.75.46.206 : 50229
17:4	Account: vunguyen1989	 Name: khongbietten	 Level: 99	 IP Address: 27.75.46.206 : 50231
17:7	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52127
17:7	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52129
17:8	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 115.75.51.168 : 58061
17:9	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52135
17:9	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52136
17:12	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52140
17:12	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52141
17:13	Account: luukt53	 Name: NgoalongVD	 Level: 129	 IP Address: 115.75.51.168 : 58540
17:15	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52150
17:15	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52151
17:17	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52155
17:18	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52158
17:19	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52162
17:19	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52164
17:21	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52170
17:21	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 52172
17:22	Account: 83vunguyen	 Name: TaLaThang	 Level: 80	 IP Address: 27.75.46.206 : 50489
17:24	Account: 83vunguyen	 Name: TaLaThang	 Level: 80	 IP Address: 27.75.46.206 : 50491
17:24	Account: 83vunguyen	 Name: AnhThang	 Level: 80	 IP Address: 27.75.46.206 : 50493
17:27	Account: 83vunguyen	 Name: ThangDepTrai	 Level: 80	 IP Address: 27.75.46.206 : 50495
17:30	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52180
17:30	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52181
17:33	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52187
17:33	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52189
17:37	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52194
17:37	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52195
17:43	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52202
17:43	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52203
17:44	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52209
17:44	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52210
17:47	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52217
17:47	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52218
17:53	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52223
17:53	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52224
17:55	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52231
17:55	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52232
18:0	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 53029
18:0	Account: sarin2	 Name: DocXinh14	 Level: 82	 IP Address: 116.110.119.64 : 53032
18:1	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 108	 IP Address: 171.231.162.148 : 49233
18:3	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 49236
18:3	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52238
18:3	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52239
18:4	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52244
18:5	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52246
18:8	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 49243
18:8	Account: thoakhungzz5	 Name: TómTãcT¸tTíiTÊp	 Level: 91	 IP Address: 171.231.162.148 : 49245
18:8	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 106	 IP Address: 171.231.162.148 : 49247
18:8	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 109	 IP Address: 171.231.162.148 : 49249
18:8	Account: nonhandl	 Name: NhËmÙNg·ÙHµnhÙ	 Level: 127	 IP Address: 42.118.58.118 : 54436
18:11	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52250
18:11	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52252
18:13	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52257
18:13	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52260
18:15	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52265
18:15	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52266
18:15	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 102	 IP Address: 1.53.131.120 : 49263
18:16	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52270
18:16	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52272
18:16	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 1.53.131.120 : 49268
18:17	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.53.131.120 : 49271
18:17	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 1.53.131.120 : 49274
18:18	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 1.53.131.120 : 49281
18:18	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 1.53.131.120 : 49284
18:20	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52279
18:20	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52281
18:23	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52284
18:23	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52286
18:27	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52291
18:27	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52293
18:28	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52299
18:28	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52300
18:32	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52306
18:32	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52307
18:37	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52314
18:37	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52315
18:43	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 101	 IP Address: 171.241.118.130 : 51903
18:53	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 103	 IP Address: 1.53.131.120 : 49322
18:54	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 1.53.131.120 : 49324
18:54	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52319
18:54	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52321
18:54	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 103	 IP Address: 1.53.131.120 : 49326
18:54	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 1.53.131.120 : 49328
18:55	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.53.131.120 : 49332
18:55	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 1.53.131.120 : 49335
18:55	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 1.53.131.120 : 49337
18:56	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 1.53.131.120 : 49340
18:57	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 103	 IP Address: 1.53.131.120 : 49342
18:57	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 1.53.131.120 : 49344
18:57	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 1.53.131.120 : 49347
18:58	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 1.53.131.120 : 49349
18:58	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 1.53.131.120 : 49351
18:59	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 1.53.131.120 : 49353
19:1	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52326
19:1	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52328
19:9	Account: luukt53	 Name: NgoalongVD	 Level: 129	 IP Address: 115.75.51.168 : 53331
19:10	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52334
19:10	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 52335
